Date,Weight,Body Fat %,Breakfast,Lunch,Dinner
10/22/2019,192.5,,,,
10/23/2019,193.8,,,,
10/24/2019,195.2,,,,
10/25/2019,194.5,,,,
10/26/2019,193.7,,,,
10/27/2019,,,,,
10/28/2019,195.3,,,,
10/29/2019,194.6,,,,
10/30/2019,196,,,,
10/31/2019,194.9,,,,
11/1/2019,194.7,,,,
11/2/2019,193.7,,,,
11/3/2019,,,,,
11/4/2019,195.3,,,,
11/5/2019,195,,,,
11/6/2019,195.1,,,,
11/7/2019,194.6,,,,
11/8/2019,194.1,,,,
11/9/2019,196.1,,,,
11/10/2019,,,,,
11/11/2019,196,,,,
11/12/2019,195.7,,,,
11/13/2019,194.7,,,,
11/14/2019,194.3,,,,
11/15/2019,194.3,,,,
11/16/2019,193.4,,,,
11/17/2019,194.3,,,,
11/18/2019,194.2,,,,
11/19/2019,194.6,,,,
11/20/2019,194.4,,,,
11/21/2019,193.9,,,,
11/22/2019,193.1,,,,
11/23/2019,194,,,,
11/24/2019,192.9,,,,
11/25/2019,194.7,,,,
11/26/2019,195.2,,,,
11/27/2019,191.9,,,,
11/28/2019,192.8,,,,
11/29/2019,194.9,,,,
11/30/2019,,,,,
12/1/2019,,,,,
12/2/2019,194.5,,,,
12/3/2019,194.7,,,,
12/4/2019,194.6,,,,
12/5/2019,195.3,,,,
12/6/2019,193.9,,,,
12/7/2019,195.1,,,,
12/8/2019,,,,,
12/9/2019,195.1,,,,
12/10/2019,195.3,,,,
12/11/2019,195.1,,,,
12/12/2019,193.9,,,,
12/13/2019,193.8,,,,
12/14/2019,,,,,
12/15/2019,,,,,
12/16/2019,195.4,,,,
12/17/2019,193.6,,,,
12/18/2019,195.2,,,,
12/19/2019,195.2,,,,
12/20/2019,196,,,,
12/21/2019,195.3,,,,
12/22/2019,196.6,,,,
12/23/2019,,,,,
12/24/2019,,,,,
12/25/2019,196.8,,,,
12/26/2019,,,,,
12/27/2019,197.2,,,,
12/28/2019,,,,,
12/29/2019,196.3,,,,
12/30/2019,196.5,,,,
12/31/2019,196.3,,,,
1/1/2020,195.5,,,,
1/2/2020,195.8,,,,
1/3/2020,196.8,,,,
1/4/2020,195.6,,,,
1/5/2020,,,,,
1/6/2020,196.4,,,,
1/7/2020,196.6,,,,
1/8/2020,196.2,,,,
1/9/2020,196.1,,,,
1/10/2020,196.6,,,,
1/11/2020,,,,,
1/12/2020,,,,,
1/13/2020,198.2,,,,
1/14/2020,197.4,,,,
1/15/2020,197.2,,,,
1/16/2020,197.3,,,,
1/17/2020,197.2,,,,
1/18/2020,,,,,
1/19/2020,,,,,
1/20/2020,198.4,,,,
1/21/2020,198.3,,,,
1/22/2020,198.9,,,,
1/23/2020,197.5,,,,
1/24/2020,197.2,,,,
1/25/2020,198,,,,
1/26/2020,,,,,
1/27/2020,196.6,,,,
1/28/2020,196.1,,,,
1/29/2020,195.9,,,,
1/30/2020,194.8,,,,
1/31/2020,196.7,,,,
2/1/2020,196.1,,,,
2/2/2020,,,,,
2/3/2020,195.9,,,,
2/4/2020,195.3,,,,
2/5/2020,195.6,,,,
2/6/2020,196.3,,,,
2/7/2020,196.7,,,,
2/8/2020,,,,,
2/9/2020,,,,,
2/10/2020,200,,,,
2/11/2020,197.9,,,,
2/12/2020,197.9,,,,
2/13/2020,197.8,,,,
2/14/2020,197.7,,,,
2/15/2020,,,,,
2/16/2020,,,,,
2/17/2020,198.6,,,,
2/18/2020,198.2,,,,
2/19/2020,198.7,,,,
2/20/2020,197.2,,,,
2/21/2020,197.9,,,,
2/22/2020,,,,,
2/23/2020,,,,,
2/24/2020,199.8,,,,
2/25/2020,199,,,,
2/26/2020,200.4,,,,
2/27/2020,199.1,,,,
2/28/2020,199.8,,,,
2/29/2020,,,,,
3/1/2020,,,,,
3/2/2020,200.6,,,,
3/3/2020,200.9,,,,
3/4/2020,198.9,,,,
3/5/2020,199.9,,,,
3/6/2020,199.4,,,,
3/7/2020,199.4,,,,
3/8/2020,,,,,
3/9/2020,202.7,,,,
3/10/2020,200.4,,,,
3/11/2020,200.2,,,,
3/12/2020,200.6,,,,
3/13/2020,198.3,,,,
3/14/2020,,,,,
3/15/2020,,,,,
3/16/2020,199.8,,,,
3/17/2020,199.8,,,,
3/18/2020,198.8,,,,
3/19/2020,198.2,,,,
3/20/2020,197.5,,,,
3/21/2020,199.1,,,,
3/22/2020,197.7,,,,
3/23/2020,198.4,,,,
3/24/2020,197.2,,,,
3/25/2020,197.5,,,,
3/26/2020,198.5,,,,
3/27/2020,197.8,,,,
3/28/2020,,,,,
3/29/2020,,,,,
3/30/2020,199.2,,,,
3/31/2020,198.7,,,,
4/1/2020,198.4,,,,
4/2/2020,198.1,,,,
4/3/2020,198.5,,,,
4/4/2020,,,,,
4/5/2020,,,,,
4/6/2020,200.3,,,,
4/7/2020,200.1,,,,
4/8/2020,198.8,,,,
4/9/2020,200.2,,,,
4/10/2020,199.4,,,,
4/11/2020,198.7,,,,
4/12/2020,,,,,
4/13/2020,201.4,,,,
4/14/2020,200.9,,,,
4/15/2020,200.9,,,,
4/16/2020,198.7,,,,
4/17/2020,199.8,,,,
4/18/2020,,,,,
4/19/2020,,,,,
4/20/2020,202,,,,
4/21/2020,201.4,,,,
4/22/2020,200.7,,,,
4/23/2020,200.9,,,,
4/24/2020,200.4,,,,
4/25/2020,,,,,
4/26/2020,,,,,
4/27/2020,202.4,,,,
4/28/2020,201.2,,,,
4/29/2020,200.7,,,,
4/30/2020,200.5,,,,
5/1/2020,199.4,,,,
5/2/2020,200.5,,,,
5/3/2020,,,,,
5/4/2020,201.8,,,,
5/5/2020,201.3,,,,
5/6/2020,200.5,,,,
5/7/2020,199.7,,,,
5/8/2020,199.8,,,,
5/9/2020,,,,,
5/10/2020,,,,,
5/11/2020,201.2,,,,
5/12/2020,201.5,,,,
5/13/2020,199.7,,,,
5/14/2020,199.6,,,,
5/15/2020,199.5,,,,
5/16/2020,,,,,
5/17/2020,,,,,
5/18/2020,203.5,,,,
5/19/2020,202.8,,,,
5/20/2020,201.2,,,,
5/21/2020,201.8,,,,
5/22/2020,200.7,,,,
5/23/2020,202.1,,,,
5/24/2020,,,,,
5/25/2020,,,,,
5/26/2020,203.9,,,,
5/27/2020,203.9,,,,
5/28/2020,202.4,,,,
5/29/2020,202.1,,,,
5/30/2020,,,,,
5/31/2020,202.6,,,,
6/1/2020,203.8,,,,
6/2/2020,203.4,,,,
6/3/2020,,,,,
6/4/2020,202.5,,,,
6/5/2020,202.8,,,,
6/6/2020,,,,,
6/7/2020,,,,,
6/8/2020,201.6,,,,
6/9/2020,201.6,,,,
6/10/2020,201.1,,,,
6/11/2020,200.3,,,,
6/12/2020,200.3,,,,
6/13/2020,201.5,,,,
6/14/2020,201.1,,,,
6/15/2020,201.5,,,,
6/16/2020,203,,,,
6/17/2020,203.1,,,,
6/18/2020,202.1,,,,
6/19/2020,201,,,,
6/20/2020,200.6,,,,
6/21/2020,,,,,
6/22/2020,201.4,,,,
6/23/2020,200.2,,,,
6/24/2020,201.4,,,,
6/25/2020,200.6,,,,
6/26/2020,201.2,,,,
6/27/2020,200.1,,,,
6/28/2020,,,,,
6/29/2020,202.6,,,,
6/30/2020,,,,,
7/1/2020,202.1,,,,
7/2/2020,201.3,,,,
7/3/2020,200.9,,,,
7/4/2020,202.8,,,,
7/5/2020,,,,,
7/6/2020,204.6,,,,
7/7/2020,203.4,,,,
7/8/2020,,,,,
7/9/2020,202.2,,,,
7/10/2020,203.6,,,,
7/11/2020,,,,,
7/12/2020,,,,,
7/13/2020,202.4,,,,
7/14/2020,202.5,,,,
7/15/2020,202.5,,,,
7/16/2020,203.2,,,,
7/17/2020,203.9,,,,
7/18/2020,,,,,
7/19/2020,,,,,
7/20/2020,204.9,,,,
7/21/2020,203.2,,,,
7/22/2020,,,,,
7/23/2020,203,,,,
7/24/2020,201.8,,,,
7/25/2020,202.7,,,,
7/26/2020,,,,,
7/27/2020,203.9,,,,
7/28/2020,204,,,,
7/29/2020,203.6,,,,
7/30/2020,200.9,,,,
7/31/2020,200.9,,,,
8/1/2020,201.4,,,,
8/2/2020,,,,,
8/3/2020,202.1,,,,
8/4/2020,201.8,,,,
8/5/2020,201.5,,,,
8/6/2020,201.8,,,,
8/7/2020,201.5,,,,
8/8/2020,201.5,,,,
8/9/2020,,,,,
8/10/2020,201.4,,,,
8/11/2020,200.7,,,,
8/12/2020,200.8,,,,
8/13/2020,201.2,,,,
8/14/2020,199.5,,,,
8/15/2020,198.7,,,,
8/16/2020,199.7,,,,
8/17/2020,199.1,,,,
8/18/2020,198.7,,,,
8/19/2020,199.4,,,,
8/20/2020,199.4,,,,
8/21/2020,200.8,,,,
8/22/2020,200.8,,,,
8/23/2020,200.5,,,,
8/24/2020,200.9,,,,
8/25/2020,200.8,,,,
8/26/2020,199.8,,,,
8/27/2020,,,,,
8/28/2020,199,,,,
8/29/2020,199.2,,,,
8/30/2020,,,,,
8/31/2020,200.4,,,,
9/1/2020,200.6,,,,
9/2/2020,199.6,,,,
9/3/2020,199.2,,,,
9/4/2020,198.4,,,,
9/5/2020,199.1,,,,
9/6/2020,199.1,,,,
9/7/2020,,,,,
9/8/2020,200.4,,,,
9/9/2020,199.3,,,,
9/10/2020,198.3,,,,
9/11/2020,199.5,,,,
9/12/2020,199,,,,
9/13/2020,199.1,,,,
9/14/2020,199,,,,
9/15/2020,200.5,,,,
9/16/2020,198.3,,,,
9/17/2020,197.6,,,,
9/18/2020,197.6,,,,
9/19/2020,197.3,,,,
9/20/2020,198.7,,,,
9/21/2020,198.7,,,,
9/22/2020,199.8,,,,
9/23/2020,198.6,,,,
9/24/2020,197.4,,,,
9/25/2020,198.2,,,,
9/26/2020,197.2,,,,
9/27/2020,197,,,,
9/28/2020,199.7,,,,
9/29/2020,199.1,,,,
9/30/2020,198.3,,,,
10/1/2020,195.7,,,,
10/2/2020,197.4,,,,
10/3/2020,197.3,,,,
10/4/2020,198.7,,,,
10/5/2020,198.2,,,,
10/6/2020,197.6,,,,
10/7/2020,196.6,,,,
10/8/2020,197.9,,,,
10/9/2020,197.2,,,,
10/10/2020,,,,,
10/11/2020,,,,,
10/12/2020,196.9,,,,
10/13/2020,195.8,,,,
10/14/2020,195.3,,,,
10/15/2020,195.3,,,,
10/16/2020,195,,,,
10/17/2020,195.8,,,,
10/18/2020,,,,,
10/19/2020,196,,,,
10/20/2020,196.6,,,,
10/21/2020,196.1,,,,
10/22/2020,195.3,,,,
10/23/2020,195.7,,,,
10/24/2020,195.7,,,,
10/25/2020,197.8,,,,
10/26/2020,196.8,,,,
10/27/2020,193.9,,,,
10/28/2020,195,,,,
10/29/2020,194.4,,,,
10/30/2020,196.7,,,,
10/31/2020,,,,,
11/1/2020,,,,,
11/2/2020,197.4,,,,
11/3/2020,194.9,,,,
11/4/2020,195.3,,,,
11/5/2020,195.5,,,,
11/6/2020,196.3,,,,
11/7/2020,,,,,
11/8/2020,,,,,
11/9/2020,196.9,,,,
11/10/2020,197.4,,,,
11/11/2020,198.4,,,,
11/12/2020,195.9,,,,
11/13/2020,196.6,,,,
11/14/2020,195.1,,,,
11/15/2020,,,,,
11/16/2020,197.6,,,,
11/17/2020,197.1,,,,
11/18/2020,197.6,,,,
11/19/2020,195.4,,,,
11/20/2020,195.9,,,,
11/21/2020,,,,,
11/22/2020,,,,,
11/23/2020,198,,,,
11/24/2020,197.6,,,,
11/25/2020,197.5,,,,
11/26/2020,196.9,,,,
11/27/2020,,,,,
11/28/2020,,,,,
11/29/2020,,,,,
11/30/2020,198.2,,,,
12/1/2020,197.4,,,,
12/2/2020,195.7,,,,
12/3/2020,195.9,,,,
12/4/2020,194.8,,,,
12/5/2020,194.7,,,,
12/6/2020,,,,,
12/7/2020,196.8,,,,
12/8/2020,196.9,,,,
12/9/2020,196.2,,,,
12/10/2020,195.8,,,,
12/11/2020,194.7,,,,
12/12/2020,194.7,,,,
12/13/2020,195.7,,,,
12/14/2020,195.8,,,,
12/15/2020,195.9,,,,
12/16/2020,196.1,,,,
12/17/2020,195.2,,,,
12/18/2020,194.7,,,,
12/19/2020,,,,,
12/20/2020,196.2,,,,
12/21/2020,196.2,,,,
12/22/2020,195.6,,,,
12/23/2020,196.4,,,,
12/24/2020,,,,,
12/25/2020,,,,,
12/26/2020,197.1,,,,
12/27/2020,,,,,
12/28/2020,,,,,
12/29/2020,198.9,,,,
12/30/2020,197.6,,,,
12/31/2020,197,,,,
1/1/2021,,,,,
1/2/2021,197.6,,,,
1/3/2021,197.9,,,,
1/4/2021,199.6,,,,
1/5/2021,197.7,,,,
1/6/2021,199,,,,
1/7/2021,197.5,,,,
1/8/2021,197.3,,,,
1/9/2021,,,,,
1/10/2021,,,,,
1/11/2021,198.1,,,,
1/12/2021,198.4,,,,
1/13/2021,,,,,
1/14/2021,,,,,
1/15/2021,195.8,,,,
1/16/2021,,,,,
1/17/2021,196.1,,,,
1/18/2021,198,,,,
1/19/2021,195.6,,,,
1/20/2021,196.9,,,,
1/21/2021,196.7,,,,
1/22/2021,195.6,,,,
1/23/2021,195.4,,,,
1/24/2021,198,,,,
1/25/2021,198.2,,,,
1/26/2021,196.9,,,,
1/27/2021,195.8,,,,
1/28/2021,194.8,,,,
1/29/2021,195.1,,,,
1/30/2021,195.2,,,,
1/31/2021,,,,,
2/1/2021,197.8,,,,
2/2/2021,196.5,,,,
2/3/2021,199.1,,,,
2/4/2021,,,,,
2/5/2021,,,,,
2/6/2021,,,,,
2/7/2021,,,,,
2/8/2021,194.7,,,,
2/9/2021,196.9,,,,
2/10/2021,,,,,
2/11/2021,,,,,
2/12/2021,195.7,,,,
2/13/2021,196.9,,,,
2/14/2021,196.4,,,,
2/15/2021,,,,,
2/16/2021,196.1,,,,
2/17/2021,196.9,,,,
2/18/2021,195.8,This is a very important day,,,
2/19/2021,,,,,
2/20/2021,,,,,
2/21/2021,,,,,
2/22/2021,198.2,,,,
2/23/2021,,,,,
2/24/2021,,,,,
2/25/2021,195.9,,,,
2/26/2021,194.7,,,,
2/27/2021,,,,,
2/28/2021,,,,,
3/1/2021,196.6,,,,
3/2/2021,197.4,,,,
3/3/2021,197.9,,,,
3/4/2021,,,,,
3/5/2021,,,,,
3/6/2021,,,,,
3/7/2021,,,,,
3/8/2021,198.9,,,,
3/9/2021,,,,,
3/10/2021,,,,,
3/11/2021,,,,,
3/12/2021,,,,,
3/13/2021,,,,,
3/14/2021,,,,,
3/15/2021,,,,,
3/16/2021,,,,,
3/17/2021,198.5,,,,
3/18/2021,197.4,,,,
3/19/2021,198.3,,,,
3/20/2021,,,,,
3/21/2021,,,,,
3/22/2021,200.8,,,,
3/23/2021,,,,,
3/24/2021,200.4,,,,
3/25/2021,197.3,,,,
3/26/2021,198.3,,,,
3/27/2021,,,,,
3/28/2021,,,,,
3/29/2021,,,,,
3/30/2021,,,,,
3/31/2021,201.2,,,,
4/1/2021,,,,,
4/2/2021,,,,,
4/3/2021,,,,,
4/4/2021,,,,,
4/5/2021,200.1,,,,
4/6/2021,201,,,,
4/7/2021,,,,,
4/8/2021,197.8,,,,
4/9/2021,198.3,,,,
4/10/2021,199.1,,,,
4/11/2021,198.5,,,,
4/12/2021,197.8,,,,
4/13/2021,199.6,,,,
4/14/2021,,,,,
4/15/2021,,,,,
4/16/2021,,,,,
4/17/2021,,,,,
4/18/2021,,,,,
4/19/2021,,,,,
4/20/2021,,,,,
4/21/2021,200.3,,,,
4/22/2021,199.6,,,,
4/23/2021,,,,,
4/24/2021,,,,,
4/25/2021,,,,,
4/26/2021,,,,,
4/27/2021,,,,,
4/28/2021,,,,,
4/29/2021,198.3,,,,
4/30/2021,,,,,
5/1/2021,,,,,
5/2/2021,,,,,
5/3/2021,200.3,,,,
5/4/2021,200.5,,,,
5/5/2021,200.5,,,,
5/6/2021,,,,,
5/7/2021,199.9,,,,
5/8/2021,,,,,
5/9/2021,,,,,
5/10/2021,,,,,
5/11/2021,,,,,
5/12/2021,,,,,
5/13/2021,202.6,,,,
5/14/2021,201.2,,,,
5/15/2021,,,,,
5/16/2021,,,,,
5/17/2021,,,,,
5/18/2021,,,,,
5/19/2021,,,,,
5/20/2021,,,,,
5/21/2021,,,,,
5/22/2021,202.5,,,,
5/23/2021,,,,,
5/24/2021,203.3,,,,
5/25/2021,202.1,,,,
5/26/2021,202.1,,,,
5/27/2021,,,,,
5/28/2021,,,,,
5/29/2021,,,,,
5/30/2021,,,,,
5/31/2021,,,,,
6/1/2021,,,,,
6/2/2021,,,,,
6/3/2021,202.6,,,,
6/4/2021,202.9,,,,
6/5/2021,,,,,
6/6/2021,,,,,
6/7/2021,205.6,,,,
6/8/2021,,,,,
6/9/2021,201.8,,,,
6/10/2021,201.4,,,,
6/11/2021,201.9,,,,
6/12/2021,201.9,,,,
6/13/2021,,,,,
6/14/2021,200.7,,,,
6/15/2021,200.7,,,,
6/16/2021,200,,,,
6/17/2021,198.5,,,,
6/18/2021,198.6,,,,
6/19/2021,,,,,
6/20/2021,,,,,
6/21/2021,204.8,,,,
6/22/2021,203.6,,,,
6/23/2021,201.6,,,,
6/24/2021,202.6,,,,
6/25/2021,203.6,,,,
6/26/2021,,,,,
6/27/2021,,,,,
6/28/2021,202.1,,,,
6/29/2021,200.3,,,,
6/30/2021,199.8,,,,
7/1/2021,,,,,
7/2/2021,,,,,
7/3/2021,,,,,
7/4/2021,,,,,
7/5/2021,,,,,
7/6/2021,,,,,
7/7/2021,202.3,,,,
7/8/2021,200.5,,,,
7/9/2021,199.3,,,,
7/10/2021,199.6,,,,
7/11/2021,199.8,,,,
7/12/2021,,,,,
7/13/2021,202.1,Ate ice cream and cookies last night,,,
7/14/2021,199.7,,,,
7/15/2021,198.7,,,,
7/16/2021,200.1,,,,
7/17/2021,199.9,,,,
7/18/2021,,,,,
7/19/2021,200.8,,,,
7/20/2021,,,,,
7/21/2021,200.4,,,,
7/22/2021,199.1,,,,
7/23/2021,198.9,,,,
7/24/2021,,,,,
7/25/2021,??,Did the McDougall Plan (vegan diet with no oil and low fat) for one day and it was VERY difficult,,,
7/26/2021,198.3,,,,
7/27/2021,198,,,,
7/28/2021,,,,,
7/29/2021,200.5,,,,
7/30/2021,198.6,,,,
7/31/2021,198.2,,,,
8/1/2021,198.5,,,,
8/2/2021,196.2,,,,
8/3/2021,197.8,,,,
8/4/2021,197.5,,,,
8/5/2021,196.9,,,,
8/6/2021,196.7,,,,
8/7/2021,197.8,,,,
8/8/2021,198.6,,,,
8/9/2021,199,Got first vaccine (Pfizer) today at 11:45 AM,,,
8/10/2021,198.4,,,,
8/11/2021,197.1,,,,
8/12/2021,198,,,,
8/13/2021,197.5,,,,
8/14/2021,198.6,,,,
8/15/2021,,,,,
8/16/2021,,,,,
8/17/2021,200.1,,,,
8/18/2021,198.8,,,,
8/19/2021,196.4,,,,
8/20/2021,196.2,,,,
8/21/2021,,,,,
8/22/2021,,,,,
8/23/2021,198,,,,
8/24/2021,198,,,,
8/25/2021,196.6,,,,
8/26/2021,194.5,,,,
8/27/2021,196.2,,,,
8/28/2021,195.9,,,,
8/29/2021,196.9,,,,
8/30/2021,195.5,Got second vaccine (Pfizer) today at 11:45 AM,,,
8/31/2021,197.6,"Became very sick - achy all over, nauseous, dizzy for a bit, then fever (up to 103.9) and fatigue for about 24 hours",,,
9/1/2021,199,,,,
9/2/2021,198.5,,,,
9/3/2021,195.7,,,,
9/4/2021,196,,,,
9/5/2021,,,,,
9/6/2021,,,,,
9/7/2021,,,,,
9/8/2021,195.7,,,,
9/9/2021,198.3,,,,
9/10/2021,196.3,,,,
9/11/2021,197.4,,,,
9/12/2021,197.1,,,,
9/13/2021,197.9,,,,
9/14/2021,199.2,Ate ice cream and cake last night,,,
9/15/2021,198.5,,,,
9/16/2021,196.3,,,,
9/17/2021,195.1,,,,
9/18/2021,195.1,,,,
9/19/2021,196.6,,,,
9/20/2021,196.6,Ate Outback and Krispy Cräme donuts last night,,,
9/21/2021,,Did not weigh in,,,
9/22/2021,197.3,,,,
9/23/2021,198.2,Ate Dunkin Donuts yesterday morning,,,
9/24/2021,197.6,,,,
9/25/2021,,,,,
9/26/2021,,,,,
9/27/2021,199.5,,,,
9/28/2021,199.2,Gout flare up (no walk),,,
9/29/2021,,Bunch of donuts in the morning,,,
9/30/2021,197.1,Gout flare up (no walk),,,
10/1/2021,,Gout flare up (no walk),,,
10/2/2021,,Gout flare up (no walk),,,
10/3/2021,,Gout flare up (no walk),,,
10/4/2021,204.5,Gout flare up (no walk),,,
10/5/2021,,Gout flare up (no walk),,,
10/6/2021,202,"First day back walking, though foot still swollen",,,
10/7/2021,201.8,,,,
10/8/2021,201.4,,,,
10/9/2021,,,,,
10/10/2021,,,,,
10/11/2021,201.8,,,,
10/12/2021,200,,,,
10/13/2021,199.6,,,,
10/14/2021,200.1,,,,
10/15/2021,200.1,Very important day,,,
10/16/2021,,,,,
10/17/2021,,,,,
10/18/2021,199.7,,,,
10/19/2021,199.4,,,,
10/20/2021,197.2,,,,
10/21/2021,198.7,,,,
10/22/2021,198.7,,,,
10/23/2021,,,,,
10/24/2021,,,,,
10/25/2021,,,,,
10/26/2021,201,,,,
10/27/2021,199.8,,,,
10/28/2021,199.9,Kit-Kats last night at AWANA,,,
10/29/2021,,,,,
10/30/2021,,,,,
10/31/2021,198.7,,,,
11/1/2021,,,,,
11/2/2021,198.9,,,,
11/3/2021,197.4,,,,
11/4/2021,199.7,donuts yesterday,,,
11/5/2021,198.9,Wendy's double burger meal and 2 Honey Buns,,,
11/6/2021,199.1,,,,
11/7/2021,198.7,,,,
11/8/2021,199.4,,,,
11/9/2021,197.6,,,,
11/10/2021,197,,,,
11/11/2021,197.4,,,,
11/12/2021,196.7,,,,
11/13/2021,,,,,
11/14/2021,,,,,
11/15/2021,,,,,
11/16/2021,198.5,Kit-Kats yesterday at lunch,,,
11/17/2021,198.2,5 rolled tacos last night,,,
11/18/2021,,,,,
11/19/2021,199.6,,,,
11/20/2021,199.5,,,,
11/21/2021,,,,,
11/22/2021,,,,,
11/23/2021,,,,,
11/24/2021,,,,,
11/25/2021,,,,,
11/26/2021,,,,,
11/27/2021,,,,,
11/28/2021,,,,,
11/29/2021,,,,,
11/30/2021,,,,,
12/1/2021,,,,,
12/2/2021,,,,,
12/3/2021,,,,,
12/4/2021,,,,,
12/5/2021,,,,,
12/6/2021,,,,,
12/7/2021,,,,,
12/8/2021,,,,,
12/9/2021,,,,,
12/10/2021,,,,,
12/11/2021,,,,,
12/12/2021,,,,,
12/13/2021,,,,,
12/14/2021,,,,,
12/15/2021,,,,,
12/16/2021,,,,,
12/17/2021,,,,,
12/18/2021,,,,,
12/19/2021,,,,,
12/20/2021,,,,,
12/21/2021,,,,,
12/22/2021,,,,,
12/23/2021,,,,,
12/24/2021,,,,,
12/25/2021,,,,,
12/26/2021,,,,,
12/27/2021,,,,,
12/28/2021,,,,,
12/29/2021,,,,,
12/30/2021,,,,,
12/31/2021,,,,,
1/1/2022,,,,,
1/2/2022,,,,,
1/3/2022,,,,,
1/4/2022,,,,,
1/5/2022,,,,,
1/6/2022,,,,,
1/7/2022,,,,,
1/8/2022,,,,,
1/9/2022,,,,,
1/10/2022,,,,,
1/11/2022,,,,,
1/12/2022,,,,,
1/13/2022,,,,,
1/14/2022,,,,,
1/15/2022,,,,,
1/16/2022,,,,,
1/17/2022,,,,,
1/18/2022,,,,,
1/19/2022,,,,,
1/20/2022,,,,,
1/21/2022,,,,,
1/22/2022,,,,,
1/23/2022,,,,,
1/24/2022,,,,,
1/25/2022,,,,,
1/26/2022,,,,,
1/27/2022,,,,,
1/28/2022,,,,,
1/29/2022,,,,,
1/30/2022,,,,,
1/31/2022,,,,,
2/1/2022,,,,,
2/2/2022,,,,,
2/3/2022,,,,,
2/4/2022,,,,,
2/5/2022,,,,,
2/6/2022,,,,,
2/7/2022,,,,,
2/8/2022,,,,,
2/9/2022,,,,,
2/10/2022,,,,,
2/11/2022,,,,,
2/12/2022,,,,,
2/13/2022,,,,,
2/14/2022,,,,,
2/15/2022,,,,,
2/16/2022,,,,,
2/17/2022,,,,,
2/18/2022,,,,,
2/19/2022,,,,,
2/20/2022,,,,,
2/21/2022,,,,,
2/22/2022,,,,,
2/23/2022,,,,,
2/24/2022,,,,,
2/25/2022,,,,,
2/26/2022,,,,,
2/27/2022,,,,,
2/28/2022,,,,,
3/1/2022,,,,,
3/2/2022,,,,,
3/3/2022,,,,,
3/4/2022,,,,,
3/5/2022,,,,,
3/6/2022,,,,,
3/7/2022,,,,,
3/8/2022,,,,,
3/9/2022,,,,,
3/10/2022,,,,,
3/11/2022,,,,,
3/12/2022,,,,,
3/13/2022,,,,,
3/14/2022,,,,,
3/15/2022,,,,,
3/16/2022,,,,,
3/17/2022,,,,,
3/18/2022,,,,,
3/19/2022,,,,,
3/20/2022,,,,,
3/21/2022,,,,,
3/22/2022,,,,,
3/23/2022,,,,,
3/24/2022,,,,,
3/25/2022,,,,,
3/26/2022,,,,,
3/27/2022,,,,,
3/28/2022,,,,,
3/29/2022,,,,,
3/30/2022,,,,,
3/31/2022,,,,,
4/1/2022,,,,,
4/2/2022,,,,,
4/3/2022,,,,,
4/4/2022,,,,,
4/5/2022,,,,,
4/6/2022,,,,,
4/7/2022,,,,,
4/8/2022,,,,,
4/9/2022,,,,,
4/10/2022,,,,,
4/11/2022,,,,,
4/12/2022,,,,,
4/13/2022,,,,,
4/14/2022,,,,,
4/15/2022,,,,,
4/16/2022,,,,,
4/17/2022,,,,,
4/18/2022,,,,,
4/19/2022,,,,,
4/20/2022,,,,,
4/21/2022,,,,,
4/22/2022,,,,,
4/23/2022,,,,,
4/24/2022,,,,,
4/25/2022,,,,,
4/26/2022,,,,,
4/27/2022,,,,,
4/28/2022,,,,,
4/29/2022,,,,,
4/30/2022,,,,,
5/1/2022,,,,,
5/2/2022,,,,,
5/3/2022,,,,,
5/4/2022,,,,,
5/5/2022,,,,,
5/6/2022,,,,,
5/7/2022,,,,,
5/8/2022,,,,,
5/9/2022,,,,,
5/10/2022,,,,,
5/11/2022,,,,,
5/12/2022,,,,,
5/13/2022,,,,,
5/14/2022,,,,,
5/15/2022,,,,,
5/16/2022,,,,,
5/17/2022,,,,,
5/18/2022,,,,,
5/19/2022,,,,,
5/20/2022,,,,,
5/21/2022,,,,,
5/22/2022,,,,,
5/23/2022,,,,,
5/24/2022,,,,,
5/25/2022,,,,,
5/26/2022,,,,,
5/27/2022,,,,,
5/28/2022,,,,,
5/29/2022,,,,,
5/30/2022,,,,,
5/31/2022,,,,,
6/1/2022,,,,,
6/2/2022,,,,,
6/3/2022,,,,,
6/4/2022,,,,,
6/5/2022,,,,,
6/6/2022,,,,,
6/7/2022,,,,,
6/8/2022,,,,,
6/9/2022,,,,,
6/10/2022,,,,,
6/11/2022,,,,,
6/12/2022,,,,,
6/13/2022,,,,,
6/14/2022,,,,,
6/15/2022,,,,,
6/16/2022,,,,,
6/17/2022,,,,,
6/18/2022,,,,,
6/19/2022,,,,,
6/20/2022,,,,,
6/21/2022,,,,,
6/22/2022,,,,,
6/23/2022,,,,,
6/24/2022,,,,,
6/25/2022,,,,,
6/26/2022,,,,,
6/27/2022,,,,,
6/28/2022,,,,,
6/29/2022,,,,,
6/30/2022,,,,,
7/1/2022,,,,,
7/2/2022,,,,,
7/3/2022,,,,,
7/4/2022,,,,,
7/5/2022,,,,,
7/6/2022,,,,,
7/7/2022,,,,,
7/8/2022,,,,,
7/9/2022,,,,,
7/10/2022,,,,,
7/11/2022,,,,,
7/12/2022,,,,,
7/13/2022,,,,,
7/14/2022,,,,,
7/15/2022,,,,,
7/16/2022,,,,,
7/17/2022,,,,,
7/18/2022,,,,,
7/19/2022,,,,,
7/20/2022,,,,,
